symbol,Industry,avg200603,avg200604,avg200605,avg200606,avg200607,avg200608,avg200609,avg200610,avg200611,avg200612,avg200701,avg200702,avg200703,avg200704,avg200705,avg200706,avg200707,avg200708,avg200709,avg200710,avg200711,avg200712,avg200801,avg200802,avg200803,avg200804,avg200805,avg200806,avg200807,avg200808,avg200809,avg200810,avg200811,avg200812,avg200901,avg200902,avg200903,avg200904,avg200905,avg200906,avg200907,avg200908,avg200909,avg200910,avg200911,avg200912,avg201001,avg201002,avg201003,avg201004,avg201005,avg201006,avg201007,avg201008,avg201009,avg201010,avg201011,avg201012,avg201101,avg201102,avg201103,avg201104,avg201105,avg201106,avg201107,avg201108,avg201109,avg201110,avg201111,avg201112,avg201201,avg201202,avg201203,avg201204,avg201205,avg201206,avg201207,avg201208,avg201209,avg201210,avg201211,avg201212,avg201301,avg201302,avg201303,avg201304,avg201305,avg201306,avg201307,avg201308,avg201309,avg201310,avg201311,avg201312,avg201401,avg201402,avg201403,avg201404,avg201405,avg201406,avg201407,avg201408,avg201409,avg201410,avg201411,avg201412,avg201501,avg201502,avg201503,avg201504,avg201505,avg201506,avg201507,avg201508,avg201509,avg201510,avg201511,avg201512,avg201601,avg201602
CHK,Energy,0.04972901,0.000949281,-0.044374675,0.010371245,0.068507465,-0.054871466,-0.077308387,0.121932599,0.053821415,-0.13996592,0.028835808,0.014331401,0.024841232,0.092263242,0.03373985,-0.016286595,-0.022125807,-0.055995558,0.100056699,0.121945153,-0.034458135,0.05469264,-0.059076555,0.219979443,0.017577564,0.119584411,0.061418269,0.20677412,-0.245735018,-0.020403685,-0.221210829,-0.372111173,-0.210236692,-0.008041965,-0.026507294,0.010971366,0.13210569,0.188700717,0.147639995,-0.138081068,0.057087425,0.034543388,0.254215905,-0.134228614,-0.036348347,0.069695493,-0.096174595,0.061002618,-0.113117676,-0.004598479,-0.070028465,-0.044947734,0.006222289,-0.034112927,0.082827426,-0.054102533,-0.039506044,0.216036657,0.118515863,0.206989076,-0.060809553,-0.007363126,-0.076129475,-0.047874829,0.157362685,-0.086465748,-0.214659056,0.114808326,-0.059327739,-0.116130641,-0.08566474,0.177577829,-0.069505338,-0.196218368,-0.164031541,0.124396889,0.017608775,0.028128361,-0.024790259,0.064939976,-0.156960366,-0.031482379,0.197146943,-0.008804432,0.022584591,-0.038536446,0.094641205,-0.071880168,0.142896384,0.072734663,-0.007287918,0.082462005,-0.036917703,0.005557503,-0.005910527,-0.035009348,-0.003500738,0.118241673,-0.003124019,0.080667599,-0.112121208,0.032258102,-0.151660517,-0.036490009,-0.09714799,-0.021010505,-0.012358393,-0.14723922,-0.151079137,0.091349481,-0.106396453,-0.208362863,-0.226785714,-0.087616822,-0.034255599,-0.019257221,-0.240634006,-0.146110057,-0.236486486,-0.213855422
CHRW,Industrials,0.0898564,-0.104306982,-0.013684815,0.209513794,-0.148266793,0.031720751,-0.032088756,-0.067963399,0.043365439,-0.060798083,0.256448729,-0.022097295,-0.045601224,0.11333193,0.005927444,-0.026953535,-0.07846908,0.011954451,0.107397193,-0.083456271,0.048238091,0.051038318,0.023966323,-0.070737586,0.073601352,0.133394149,0.016054699,-0.153510414,-0.111521447,0.064020942,-0.049065142,0.042247245,-0.027046958,0.139272274,-0.154185438,-0.099107086,0.12738575,0.179579702,-0.036639639,0.013251273,0.036109156,0.031547828,0.035750721,-0.042850616,0.012345366,0.054276489,-0.042215114,-0.061224912,0.053929276,0.078421076,-0.038386031,-0.033104413,0.173295243,-0.005661728,0.074347349,0.002128959,0.044353831,0.079361526,-0.047955273,-0.065478399,0.024146437,0.071400041,-0.006441987,-0.013633781,-0.084828608,-0.030758455,-0.030479974,0.025364453,0.003225157,0.027785606,-0.035423161,0.024464885,-0.01160774,-0.087142587,-0.016787821,0.022025596,-0.101430277,0.070213597,0.040111465,0.023938368,0.021682779,0.023680966,0.032753951,-0.139207455,0.047761512,-0.003025465,-0.045241548,0.000202204,0.048012663,-0.055629376,0.037069284,0.000502479,-0.023313856,-0.00782185,0.005669163,-0.10447244,0.013934605,0.117435081,0.016644021,0.06494155,0.052910863,0.01200897,-0.029558035,0.04578421,0.06437643,0.020438752,-0.048496955,0.031801152,-0.015860228,-0.116129022,-0.046199026,0.005641489,0.117216131,-0.038636998,0.025726346,0.017898957,-0.02810604,-0.084440481,0.060238943,0.090241979
CI,Health Care,0.066634384,-0.180523336,-0.138878351,0.05908992,-0.081162618,0.239455164,0.02012588,0.003178294,0.007600973,0.044869518,-0.003839646,0.07427642,0.005106669,0.088026049,0.071783847,-0.065997524,-0.011297788,0.059257192,0.02464357,-0.018674581,0.037545664,-0.003901705,-0.081784317,-0.092958242,-0.087589305,0.045120849,-0.029832494,-0.12716092,0.057915779,0.156240291,-0.186679483,-0.512891155,-0.262034316,0.439257612,0.015370877,-0.074662816,0.131163042,0.145929859,0.12050697,0.074388183,0.186768155,0.040324499,-0.043848487,-0.000714858,0.148940987,0.095254111,-0.041950562,0.020542624,0.057605345,-0.126365674,0.033034548,-0.060475705,-0.008378012,0.032610821,0.096083171,-0.026076631,0.041903199,-0.016107632,0.139719261,-0.002844994,0.04779519,0.0516522,0.056803249,0.033894866,-0.032439132,-0.072961408,-0.10320533,0.071772281,0.03076941,-0.039945039,0.047406302,-0.02303346,0.114295031,-0.05906246,-0.048114564,0.015005567,-0.090067969,0.131261033,0.03366733,0.074762405,0.01571387,0.018696406,0.079471118,-0.001534124,0.071812098,0.061948323,0.026283988,0.067490075,0.062730627,0.00807074,-0.03259907,0.001040325,0.135861791,0.001259013,-0.007816991,-0.079458745,0.062968214,-0.046348135,0.082077834,0.020415001,-0.021304337,0.04854796,-0.044563802,0.096706674,0.032617423,0.002728315,0.030779651,0.135879667,0.066051755,-0.038642462,0.120901012,0.149996491,-0.120459099,-0.02344458,-0.027863741,-0.004456373,0.003195786,0.081682459,-0.076774241,0.047022688
CINF,Financials,-0.041123579,0.002583144,0.07852152,0.033390013,0,-0.013938964,0.031221078,-0.052959537,-0.039706823,0.037318788,-0.015187301,-0.034868831,-0.006639317,0.069234063,-0.000659065,-0.042484168,-0.100918967,0.080172297,0.043206123,-0.084963486,0.016510486,0.004285762,-0.020631853,-0.02260714,0.038380418,-0.045406134,-0.02153785,-0.260427098,0.132625799,0.04994644,-0.004451636,-0.049945681,0.132457098,0.05405257,-0.240348446,-0.090185202,0.117337609,0.058795101,-0.062055371,-0.007324237,0.062578721,0.053649485,0.032251588,-0.014746853,-0.000781346,0.042926347,0,0.023576559,0.084899086,-0.019309406,-0.046010407,-0.026073772,0.06161005,-0.044772055,0.088597446,0.013065817,0.017879048,0.049788234,0,0.056190851,-0.027884246,-0.03883642,-0.041890628,-0.023129595,-0.063973051,0.007956081,-0.043713029,0.109068127,0.061939907,0.043771497,0.050436546,0.067678992,-0.007510461,0.037285231,0.013186904,0.084120843,-0.008117652,0.02055387,-0.011834653,0.044789184,0.017323237,-0.027410189,0.064656876,0.053320798,0.059950745,0.033369058,-0.025481484,-0.020868719,0.059904844,-0.073803731,0.019455297,0.06105578,0.045690364,-0.000763232,-0.070949201,-0.034397488,0.042416452,0.022240894,0.004508217,-0.021588534,-0.042048313,0.049541685,-0.025476388,0.075890023,0.025150905,0.021280828,-0.028653885,0.04022076,0.010047374,-0.049727941,-0.008429642,-0.010646707,0.078741676,-0.044026305,0.05057606,0.117439662,0.008083174,-0.031587562,-0.008260196,0.095039872
CL,Consumer Staples,0.044436776,0.033638229,0.017721783,-0.005146894,0.006535712,0.013360777,0.030671242,0.031478862,0.012768714,0.000306399,0.041720271,-0.012160763,0.006030594,0.020321441,-0.012823238,-0.031665561,0.018911939,-0.006589141,0.075919833,0.068571004,0.058836424,-0.024750238,-0.013854079,-0.009757072,0.022981761,-0.088180201,0.030469298,-0.07697355,0.089946297,0.016710349,-0.015801047,-0.158910467,0.008051861,0.080060214,-0.043481121,-0.066180628,-0.008572826,0.022385762,0.114178244,0.067129366,0.028122651,0.000273607,0.054283806,0.040918993,0.06741917,-0.024580866,-0.024521079,0.032205857,0.024512042,-0.008558686,-0.074021634,0.013243518,0.010774821,-0.072265551,0.02956603,0.007175515,-0.00442048,0.042035017,-0.037855747,0.020801013,0.031935271,0.049467301,0.036844383,0.005514554,-0.026522517,0.057315074,-0.013775659,0.029945694,0.028787048,0.013266832,-0.001110997,0.0222663,0.050859538,0.018200127,-0.005860833,0.063495638,0.044031303,-0.012335392,0.01083077,-0.011585526,0.03840255,-0.037466962,0.023055166,0.053827537,0.035327248,0.018139936,-0.029974046,-0.011395551,0.046328682,-0.041480007,0.01628108,0.092858399,0.015273033,-0.006550884,-0.056403129,0.026298611,0.042423317,0.037459533,0.018160196,0.000733935,-0.074452526,0.026482746,0.012104267,0.025452254,0.04176636,0.007572506,-0.023854287,0.05136578,-0.020898108,-0.02970864,-0.007282967,-0.019487259,0.037048348,-0.071681979,0.029860435,0.043567095,-0.016324653,0.012923917,0.03256876,-0.019273883
CLF,Materials,0.009399987,-0.027160707,-0.15072328,0.095959876,-0.086530851,0.014629475,0.044321346,0.10941846,0.136155906,0.011269361,0.120328578,0.03092567,0.158476678,0.079207207,0.280352351,-0.141594408,-0.112710741,0.117449219,0.165803608,0.078031477,-0.04893211,0.098361285,0.001767664,0.169944842,-0.002088676,0.333917699,0.331865943,0.119957913,-0.074092818,-0.080886509,-0.465771711,-0.488780181,-0.116116088,0.135351253,-0.111453877,-0.305351654,0.222969032,0.315250476,0.170423271,-0.131438338,0.100525919,-0.105681192,0.286504938,0.104822099,0.213688019,0.022647064,-0.152147076,0.382410072,0.243864101,-0.137988003,-0.094228184,-0.129014337,0.207419273,0.042772324,-0.000782281,-0.000612828,0.042692312,0.112631741,0.075047089,0.123163552,0.008616239,-0.053214383,-0.041261297,0.029948763,-0.029897742,-0.089869239,-0.38398663,0.351798771,0.060463899,-0.073337116,0.12060097,-0.129682668,0.07993183,-0.093997387,-0.238763989,0.06213538,-0.16950853,-0.115572819,0.093906663,-0.090725052,-0.199981989,0.31995627,-0.069402763,-0.32285362,-0.249703185,0.093799346,-0.136979955,-0.1003861,0.186512758,0.054573067,-0.055734641,0.265024693,-0.030995701,0.045055781,-0.257779514,0.032474278,0.035949316,-0.14105672,-0.113122172,-0.044444444,0.154864394,-0.128397968,-0.310756972,0.088178295,-0.19505737,-0.197752809,-0.126530612,0.06875,-0.292647059,0.26652452,-0.12231405,-0.192164179,-0.419354839,0.581673307,-0.352785146,0.135802469,-0.202846975,-0.294642857,0.025477707,0.309090909
CLX,Consumer Staples,-0.02157403,0.078116077,-0.013587957,-0.034346046,-0.013224566,-0.002500957,0.050509208,0.025626814,-0.003115547,0.005016476,0.023548351,-0.040562667,0.010318713,0.05875687,-0.002379955,-0.079718135,-0.024345727,-0.00516158,0.018395251,0.031421274,0.04077053,-0.003981453,-0.046573451,-0.046908379,-0.027473241,-0.065093934,0.049972302,-0.083831822,0.062011527,0.079504021,0.045621602,-0.010048439,-0.022794687,-0.037959836,-0.088997999,-0.036745088,0.07230767,0.109294395,-0.067248173,0.057153382,0.099334804,-0.037326811,-0.004572764,0.017795157,0.004501189,0.005934425,-0.030613672,0.031624361,0.0439229,0.01524386,-0.024808497,-0.006547044,0.050747059,-0.009481589,0.024576501,0.004661519,-0.071492658,0.015728017,0.029991972,0.075897278,0.031172309,0.003367024,0.010176253,-0.039829231,0.075974802,-0.034515676,-0.047353884,0.027717982,-0.015453634,0.023038961,0.031882474,-0.017872795,0.016124594,0.032620439,-0.01685819,0.051109578,0.023654645,0.001374772,-0.012477519,0.010843013,0.052573276,-0.042773679,0.070823414,0.06377276,0.057163076,-0.019653841,-0.000720565,0.001322986,0.035941773,-0.046136136,-0.018378366,0.103241615,0.040308174,-0.007171123,-0.048301919,-0.013896768,0.016164427,0.030916048,0.010485973,0.021571487,-0.047060123,0.015007412,0.083361521,0.036458333,0.01640328,0.039190268,0.026452482,0.018850249,0.016108248,-0.03387363,0.006450435,-0.037564812,0.073250228,-0.002870213,0.056032878,0.055483451,-0.005281658,0.013910033,0.029517392,-0.021138181
CMA,Financials,0.019541144,-0.019979248,-0.034907865,-0.041922807,0.117095533,-0.013086835,-0.000881812,0.018213547,-0.001887116,0.020997926,0.001688348,0.020941965,-0.005402961,0.048037815,0.014510039,-0.04403902,-0.12119672,0.068912104,-0.068555926,-0.08524409,-0.001091354,-0.036398946,0.004384916,-0.17151366,-0.015217733,-0.023407527,0.065942673,-0.291065836,0.119138933,-0.032067862,0.152062533,-0.18036191,-0.182971014,-0.071254415,-0.163129137,-0.08647889,0.238601359,0.18514758,0.040865397,-0.03336156,0.126946197,0.089719981,0.11908993,-0.060717532,0.02188716,0.02996945,0.153436525,0.029982538,0.054365202,0.097229295,-0.101628185,-0.021528274,0.036738339,-0.118853349,0.071219633,-0.044799113,0.012202541,0.141907536,-0.111472746,0.01144915,-0.054549199,0.026223943,-0.050761824,-0.033630404,-0.075481839,-0.209958756,-0.096211414,0.128972423,0.040842822,0.028190755,0.050914572,0.057611965,0.08765895,-0.00713362,-0.050171911,0.040035483,-0.024516541,0.011864304,0.016214762,-0.041438435,-0.006708053,0.022706568,0.111034377,-0.004340587,0.05762807,0.008343159,0.091059772,0.01260166,0.062687313,-0.049126892,-0.048874931,0.098148592,0.04807021,0.046445102,-0.030482704,0.053114754,0.08732158,-0.072307654,-0.008269547,0.043695359,0.00039801,-0.00019857,-0.012477738,-0.043861366,-0.020180765,0.013414085,-0.118334396,0.092080181,-0.01677562,0.051685845,0.027497943,0.04606602,-0.095710217,-0.074074074,-0.023984872,0.057247334,0.059428526,-0.105049204,-0.155380494,-0.014585765
CMCSA,Consumer Discretionary,-0.020938736,0.180189527,0.036833154,0.017671282,0.045276107,0.02607118,0.04330272,0.096869735,-0.008077269,0.043954061,0.045777449,-0.120382395,0.032655994,0.026953753,0.01705525,0.022934911,-0.069381581,0.003462993,-0.076096574,-0.131350914,-0.023332437,-0.102162991,-0.009276763,0.06841662,-0.008971806,0.038461753,0.056805702,-0.154393808,0.102725576,0.011935768,-0.088882408,-0.192444138,0.099555278,0.010153049,-0.130091686,-0.106485588,0.060152878,0.166782199,-0.150557909,0.039479741,0.032666012,0.032300795,0.106093337,-0.111416309,0.020150097,0.132883859,-0.053136206,0.025580743,0.140002076,0.05684183,-0.083965106,-0.017480019,0.133237275,-0.133737688,0.03132203,0.134605799,-0.025766092,0.085431163,0.027513904,0.124890598,-0.039207939,0.061208947,-0.041825382,0.010359007,-0.048221545,-0.112492688,-0.0255836,0.138634016,-0.010907778,0.050355877,0.094313383,0.100748384,0.020400162,0.018463336,-0.043592197,0.121583223,0.01495374,0,0.06871704,0.042511775,-0.011153407,0.002276205,0.001055809,0.038282996,0.055887047,-0.004339393,-0.041925339,0.04242441,0.075435665,-0.08040201,0.058906312,0.054263475,0.042215279,0.043155379,0.051158341,-0.055717992,-0.020360238,0.028208145,0.007333095,0.030128554,-0.002413684,0.022039596,-0.016998721,0.030918216,0.03221142,0.018255169,-0.083620655,0.117215405,-0.051083803,0.017080419,0.011418685,0.024357009,0.033620387,-0.102453732,0.033805907,0.088664795,-0.028261216,-0.081841833,0.01015407,0.048302161
CME,Financials,0.052152648,0.024022974,-0.039433672,0.122084032,-0.063497182,-0.054171961,0.082716238,0.050083927,0.073453958,-0.048090487,0.092545888,-0.04846516,0.003430859,-0.037479914,0.02753662,0.004190569,0.02351452,-0.001620637,0.053625342,0.123823121,-0.008701622,0.040660395,-0.100932171,-0.17447868,-0.083415981,-0.031638275,-0.07503901,-0.099947226,-0.050552981,-0.071668667,0.142890821,-0.225215378,-0.262773931,0.064268356,-0.149046444,0.087419288,0.384502541,-0.078130706,0.456618083,-0.041980891,-0.109765239,0.038322531,0.060660113,0.002641098,0.081857814,0.017685559,-0.151677153,0.043699813,0.052277057,0.035540571,-0.041557771,-0.101887578,-0.00870855,-0.120366477,0.036398616,0.112948405,-0.011790331,0.104063674,-0.045109553,0.005874525,-0.02624037,-0.02389263,-0.041726293,0.031739404,-0.002653855,-0.093864528,-0.071704583,0.130252524,-0.043223637,-0.007244632,-0.032335463,0.197114661,0.026778637,-0.081777499,-0.029646051,0.065699264,-0.030262018,0.049350949,0.052277605,-0.035577609,-0.014774557,-0.059284287,0.128654046,0.024759285,0.034469316,-0.018390155,0.119001138,0.127227763,-0.026970136,-0.049839645,0.026966847,0.005555501,0.104447444,-0.043404025,-0.041046653,-0.008861479,0.011478505,-0.054152098,0.016805565,-0.015403844,0.041701872,0.038529427,0.04413681,0.048149063,0.006301248,0.04799629,-0.043936314,0.11754432,-0.010655009,-0.037785763,0.027935378,-0.015029688,0.023553223,-0.020026989,0.004223065,0.017666691,0.028327749,-0.077299153,0.011824268,0.018489675
CMG,Consumer Discretionary,0.210560911,-0.058315335,0.111346154,0.043103448,-0.143673469,-0.013797241,0.000604839,0.203140729,-0.028336687,-0.024436742,0.045342707,0.008724832,0.057459506,0.046746988,0.318354912,-0.019655172,0.019500871,0.104250797,0.130251699,0.179661593,-0.035318007,0.098880597,-0.184160435,-0.1973058,0.143939394,-0.13549467,-0.066415402,-0.103377131,-0.172467783,-0.003315554,-0.220230474,-0.116923077,-0.022669032,0.285922229,-0.230731944,0.123581597,0.231097901,0.207277065,-0.017828402,-0.00695393,0.156507819,-0.115538689,0.163812717,-0.159777343,0.023762861,0.048072347,0.084426505,0.079161936,0.074102295,0.191577646,0.053152953,-0.03063318,0.086154976,0.004798081,0.125392465,0.215268146,0.223545536,-0.186510668,0.020812041,0.112576157,0.121069959,-0.023603894,0.074627976,0.067345666,0.058488478,-0.05000456,-0.03486928,0.118046088,-0.015674749,0.062323391,0.071792929,0.061222826,0.06688784,-0.006738609,-0.006451458,-0.062464495,-0.242209155,-0.013153399,0.105394796,-0.199993714,0.048735888,0.119864177,0.009334429,0.027617504,0.02715075,0.109339686,0.001468429,0.010996925,0.12656604,-0.016505197,0.045216302,0.227824433,-0.005543194,0.021629969,0.041434004,0.027262317,0.012566824,-0.122374622,0.097450434,0.081222646,0.127693514,0.005690529,-0.01805988,-0.04276069,0.03970039,0.02986495,0.034752226,-0.06808215,-0.021700217,-0.044092266,-0.021368611,-0.01629245,0.224175723,-0.045005128,0.031950695,-0.107817724,-0.049918052,-0.177324815,-0.033560936,0.06939429
CMI,Industrials,-0.028001887,-0.013388077,0.047434123,0.107035676,-0.053364594,-0.014544684,0.033563264,0.062696771,-0.052758761,-0.01544247,0.129664895,0.000892282,0.079087879,0.272111092,0.026215808,0.070778205,0.15497636,0.006316736,0.076165579,-0.066411038,-0.018752786,0.098792468,-0.246506238,0.097192399,-0.067501484,0.328123313,0.124279544,-0.061380728,0.025053268,-0.027205048,-0.340169582,-0.40545549,-0.044300014,0.089204014,-0.105893234,-0.105941172,0.261903252,0.357742432,-0.033176726,0.054288993,0.214327124,0.031669481,-0.005105412,-0.029022744,0.04070469,0.008343976,-0.023775537,0.245891912,0.082341512,0.157356325,-0.059846571,-0.028772335,0.228764577,-0.083824949,0.174776876,-0.035897372,0.109541747,0.105601116,-0.046539268,-0.053126943,0.071401799,0.084545922,-0.130723201,-0.013260803,0.011471685,-0.143602225,-0.119612137,0.22929513,0.022882976,-0.084208371,0.15162016,0.150147662,-0.012020607,-0.040622218,-0.145203218,0.022070093,-0.01285294,0.005799097,-0.050267652,0.008290422,0.051360054,0.094982245,0.029865056,0.008133345,0.008263741,-0.08021817,0.143257918,-0.091106472,0.110226128,0.002074074,0.06295996,-0.037800153,0.038769448,0.063523182,-0.095777189,0.147801474,0.033432802,0.009773124,0.016416229,0.00547407,-0.091152093,0.042307139,-0.092109785,0.112480972,-0.002739412,-0.010093388,-0.039663917,0.016945481,-0.025240787,-0.001228043,-0.027060033,-0.036359608,-0.021233165,-0.059264396,-0.088635195,-0.045990765,-0.030147793,-0.088734726,0.036195954,0.097031682
CMS,Utilities,-0.07828955,0.031627121,-0.038135873,0.023674402,0.078461762,0.045720299,-0.016360936,0.029092178,0.088588018,0.028308174,-0.00357642,0.04861331,0.02007549,0.038095238,-0.036416529,-0.056952997,-0.062683053,0.061531849,0.035802631,0.007162395,0.027836834,-0.008001309,-0.095205263,-0.07874284,-0.057141379,0.070531647,0.072100897,-0.038729095,-0.082258793,0.008200588,-0.110640386,-0.176709882,-0.000177619,0.00197429,0.153241938,-0.046884609,0.091327836,0.023893089,-0.04917992,0.055896181,0.063322505,0.04240541,-0.006675905,-0.005974995,0.077669732,0.091860201,-0.031270421,0.013836786,0.009132454,0.049617641,-0.089748396,0.009610858,0.084415433,0.097930015,0.020965892,0.009344807,-0.019690971,0.025914625,0.041708026,-0.008221362,0.016556216,0.002531731,0.015737094,-0.009553474,-0.028382487,0.014829052,0.003549601,0.053693925,0.042775681,0.060401271,-0.021059704,-0.011513343,0.026116563,0.046420563,0.019628995,0.011198967,0.043588037,-0.050572328,0.023012137,0.043474617,0.002052739,-0.004086987,0.039426762,0.043442038,0.049975714,0.070865539,-0.09973377,0.008904043,0.047226235,-0.058217927,-0.014232247,0.042520843,-0.037010088,0.009046325,0.036940375,0.024504505,0.034994697,0.033412854,-0.018151783,0.046706989,-0.072161642,0.058578891,-0.02945023,0.101854907,0.011304552,0.053988442,0.081088763,-0.070880718,-0.004278408,-0.026678169,0.002348737,-0.06682295,0.072972064,-0.045428101,0.092821782,0.019214496,-0.028840848,0.027042442,0.085124165,0.017751531
CNP,Utilities,-0.081537631,0.003332702,0.006490241,0.037375708,0.095693394,0.063909232,-0.00830549,0.081068906,0.066081286,0.015312495,0.038486995,0.038061685,0.019320937,0.051317666,0.012364419,-0.084299648,-0.061038655,-0.026527153,-0.008036327,0.025086477,0.074789312,-0.034441244,-0.066509963,-0.06811826,-0.024618214,0.068309071,0.075565397,-0.046319128,-0.001269579,0.017874482,-0.090284158,-0.209366926,0.11742408,0.003164151,0.047029462,-0.208496615,0.024581732,0.034951512,-0.029821581,0.084149219,0.093466117,0.036308833,0.00403775,0.01776713,0.065636703,0.084517877,-0.041895786,-0.031309963,0.066812668,0,-0.045734213,-0.028067819,0.086194043,0.043045388,0.054246913,0.04674228,-0.051272904,-0.003806581,0.020875539,-0.011321657,0.109215182,0.0502258,0.045628491,-0.012243183,0.00874387,0.020161136,-0.023373106,0.064285675,-0.009296261,0.015139668,-0.090595521,0.062023697,0.017020009,0.023820801,0.00963462,0.031485714,0.014450592,-0.022234386,0.045632696,0.015003161,-0.079276145,-0.024833719,0.047986097,0.054848635,0.115013454,0.032649908,-0.052223739,0.015092712,0.042472666,-0.096532703,0.038111693,0.024146545,-0.049107104,0.000431593,0.009926629,0.007669408,0.00679983,0.043844901,-0.043995204,0.060190992,-0.049257232,0.022643021,-0.015291791,0.00122345,-0.028014536,-0.017610063,-0.015351854,-0.100778542,-0.019221481,0.027941127,-0.031383736,-0.067156814,0.014158364,-0.038719668,-0.014745932,0.024861823,-0.086253266,0.079365138,-0.021358105,0.020821863
